行政區,門牌,社區,交易日期,總價_萬元,單價_萬元每坪,總面積_坪,主建物佔比_pct,屋齡,樓別樓高_原始,交易標的_原始,建物格局_原始,緯度,經度,樓別,樓高,樓比,房數,廳數,衛數,含土地,含建物,含車位,交易季,屋齡分組,交易年月,dist_HSR,dist_min_超商,cnt_500m_超商,cnt_1km_超商,dist_avg_top3_超商,dist_avg_top5_超商,dist_min_學校,cnt_500m_學校,cnt_1km_學校,dist_avg_top3_學校,dist_avg_top5_學校,dist_min_捷運站,cnt_500m_捷運站,cnt_1km_捷運站,dist_avg_top3_捷運站,dist_avg_top5_捷運站,dist_min_早餐店,cnt_500m_早餐店,cnt_1km_早餐店,dist_avg_top3_早餐店,dist_avg_top5_早餐店,dist_min_咖啡店,cnt_500m_咖啡店,cnt_1km_咖啡店,dist_avg_top3_咖啡店,dist_avg_top5_咖啡店,dist_min_超市,cnt_500m_超市,cnt_1km_超市,dist_avg_top3_超市,dist_avg_top5_超市,dist_min_藥妝店,cnt_500m_藥妝店,cnt_1km_藥妝店,dist_avg_top3_藥妝店,dist_avg_top5_藥妝店,dist_min_速食店,cnt_500m_速食店,cnt_1km_速食店,dist_avg_top3_速食店,dist_avg_top5_速食店,dist_min_商圈,cnt_500m_商圈,cnt_1km_商圈,dist_avg_top3_商圈,dist_avg_top5_商圈,dist_min_捷運,cnt_500m_捷運,cnt_1km_捷運,dist_avg_top3_捷運,dist_avg_top5_捷運,dist_min_咖啡廳,cnt_500m_咖啡廳,cnt_1km_咖啡廳,dist_avg_top3_咖啡廳,dist_avg_top5_咖啡廳,房價指數,原始列號
板橋,板橋區國慶路６０號二十樓,誠果禾樂,5/12/2025,1308,69.16,26.12,0.5709,3,二十層/二十二層,土:1 建:1車:1,1房1廳1衛,24.995694,121.460257,20,22,0.909090909,1,1,1,0,0,0,2025Q2,0-5,2025-05,2112.941405,47.56166805,12,38,128.7717652,180.0863624,211.7208051,3,6,296.9506725,553.1117188,890.8254515,0,1,1460.806652,1808.13903,316.5599592,1,6,571.2172723,694.5218917,512.9444885,0,8,651.1064842,679.574094,639.699138,0,3,831.0868981,1009.86673,120.3540164,2,7,335.3125164,475.6420903,753.12534,0,1,1215.120531,1391.224437,1417.498757,0,0,1483.768282,1609.237338,,,,,,,,,,,154.81,1516
板橋,板橋區英士路５３號十五樓之一,龍鳳雙星,5/12/2025,2250,61.91,43.2,0.7165,28,十五層/二十八層,土:1 建:1車:1,3房2廳2衛,25.024877,121.46151,15,28,0.535714286,3,2,2,0,0,0,2025Q2,21-30,2025-05,1213.760121,49.45521377,23,83,87.16593998,131.9924631,217.5634258,3,6,286.0184286,506.2013748,559.8770012,0,2,783.7249214,949.0653128,226.3903334,4,8,351.3670792,421.6582989,110.9873162,1,6,439.5684538,533.7990748,101.0307032,3,10,193.1837877,360.923216,148.5919159,2,8,390.7346723,508.3480879,114.9079826,1,3,566.7673412,831.7440888,390.9182448,1,2,778.4639308,975.7219866,,,,,,,,,,,154.81,1517
板橋,板橋區新興路２２號三樓之１８,新板時尚,5/12/2025,928,65.58,14.15,0.3989,9,三層/十四層,土:1 建:1車:0,1房1衛,25.00723,121.455966,3,14,0.214285714,1,0,1,0,0,0,2025Q2,6月10日,2025-05,1165.364535,27.9589262,22,53,62.8718255,109.5454494,482.7719721,1,9,554.9392664,621.8035233,297.8775461,1,2,669.7766203,1025.517979,376.7287251,2,5,447.7448653,570.4812533,383.6379859,3,9,402.1899889,517.2761252,487.4503447,1,5,603.6152689,711.7860116,71.17737897,4,7,302.7200956,412.0921728,288.5424835,1,5,465.7250474,553.0223442,299.1096657,2,5,384.6301839,584.59582,,,,,,,,,,,154.81,1518
板橋,板橋區四川路二段３號五樓,四川大樓,5/12/2025,1638,52,31.5,0.7305,26,五層/十二層,土:1 建:1車:0,3房2廳2衛,24.996215,121.456538,5,12,0.416666667,3,2,2,0,0,0,2025Q2,21-30,2025-05,2165.425966,120.6806853,12,41,227.5381253,258.5371512,273.0873372,1,5,533.0511085,611.8323015,656.9138446,0,1,1378.953508,1802.380494,344.561641,3,6,417.2170801,549.8906878,289.4522541,5,9,327.1407148,361.3105853,477.3001551,1,3,766.2826327,955.8227844,272.0360475,5,7,345.4006141,397.5193697,619.1157244,0,1,1152.054433,1358.608574,1376.819323,0,0,1410.150392,1582.888196,,,,,,,,,,,154.81,1519
板橋,板橋區合安一路９５號十一樓之６,日勝幸福站A2區,5/12/2025,1920,40.38,52.51,0.6159,10,十一層/二十一層,土:1 建:1車:1,3房2廳2衛,24.999209,121.44787,11,21,0.523809524,3,2,2,0,0,0,2025Q2,6月10日,2025-05,2371.78016,71.2534848,12,33,117.4592272,197.075635,319.5798239,1,4,620.1917405,795.7934529,740.5805229,0,1,1509.178963,2002.226406,744.7441844,0,3,812.9583646,972.5622623,128.2236298,2,7,399.1088445,475.1043794,202.8188537,2,2,686.5246798,1038.270063,485.7383891,2,4,576.5878935,740.2583039,958.8184882,0,1,1368.386243,1565.892553,1145.290419,0,0,1450.857809,1699.620231,,,,,,,,,,,154.81,1520
板橋,板橋區長江路二段１０４號四樓,百仕園,5/12/2025,1908,53.1,35.93,0.7173,27,四層/十二層,土:2 建:1車:0,3房2廳2衛,25.031268,121.465119,4,12,0.333333333,3,2,2,0,0,0,2025Q2,21-30,2025-05,1887.452682,53.38016332,16,58,137.1969418,163.0479665,420.5177619,1,4,609.5288776,781.2450008,612.1876297,0,3,735.6182476,1173.370242,483.5048403,1,6,655.0462886,767.9713112,796.5171467,0,6,835.0336134,860.8836758,210.202996,2,8,416.9530894,520.889108,414.216035,1,7,618.906633,715.1261115,661.2210497,0,4,796.8046847,1046.286609,540.7147891,0,1,1171.044794,1471.311027,,,,,,,,,,,154.81,1521
板橋,板橋區中正路１８３巷２０號五樓,nan,5/11/2025,1040,30.24,34.39,1,45,"五層,陽台/五層",土:2 建:1車:0,3房2廳1衛,25.016401,121.455801,,5,,3,2,1,0,0,0,2025Q2,30+,2025-05,907.0608069,76.41590426,15,53,97.58713346,138.7061076,432.5305703,1,6,524.5554378,652.5863951,815.4189671,0,3,900.5481494,1154.028661,388.5660554,2,7,455.3510284,553.5583932,618.2866988,0,10,719.8344106,764.6526659,336.4778552,2,8,458.0954175,567.1242156,238.3371185,1,6,634.0324055,738.0213371,818.1019773,0,5,824.5976079,877.5774968,766.5274058,0,6,810.0958346,863.2533873,,,,,,,,,,,154.81,1522
板橋,板橋區文化路二段１８２巷３弄９５號十五樓,龍之邦,5/11/2025,2975,67.5,56.17,0.6454,27,十五層/二十三層,土:4 建:1車:1,1房2廳1衛,25.029211,121.472547,15,23,0.652173913,1,2,1,0,0,0,2025Q2,21-30,2025-05,1845.361224,21.90771276,18,66,91.46656953,127.4982417,342.5364412,4,4,411.7741449,555.2762654,45.73818178,1,3,475.0916814,957.1159923,342.3552702,2,8,492.5073582,574.3394957,114.0498274,4,8,144.9037279,289.807,72.70853769,3,11,157.2727993,328.939047,52.75667287,3,10,127.8822096,296.8451427,73.01990292,2,3,410.2491453,785.1689866,928.7550668,0,1,1313.749519,1532.033385,,,,,,,,,,,154.81,1523
板橋,板橋區大同街５０巷４７號十四樓,格林珍寶,5/11/2025,2810,69.48,45.31,0.688,17,十四層/十四層,土:1 建:1車:1,4房2廳2衛,25.026371,121.479023,14,14,1,4,2,2,0,0,0,2025Q2,11月20日,2025-05,1985.46196,120.4348952,10,48,131.0237508,189.3738193,355.71468,1,4,578.0140023,742.7119637,765.7397619,0,1,1033.947061,1292.021654,44.80367302,2,5,380.6733801,576.4345632,584.5404133,0,6,602.072706,685.8178581,127.8677048,2,9,418.7763737,537.5084932,506.5866636,0,7,549.3503575,641.9889615,700.6816371,0,4,853.6998271,956.8606855,1192.658447,0,0,1637.977999,1792.908302,,,,,,,,,,,154.81,1524
板橋,板橋區文化路二段１８２巷３弄８９號十五樓,龍之邦,5/11/2025,2125,67.49,31.48,0.639,27,十五層/二十三層,土:4 建:1車:0,2房1廳1衛,25.028963,121.472393,15,23,0.652173913,2,1,1,0,0,0,2025Q2,21-30,2025-05,1813.772829,9.735907028,16,68,87.42487851,124.9931992,372.8716751,3,4,409.6854868,552.8335846,65.34276969,1,3,461.9930817,937.4104414,315.5711455,1,8,501.7015984,584.5795775,120.4135267,4,8,157.5090076,288.6390507,79.63157653,3,11,171.2704228,336.3479194,59.66073789,3,11,141.8141786,292.603978,103.5064237,2,3,400.3453403,770.1418255,897.1348306,0,1,1287.055442,1503.362259,,,,,,,,,,,154.81,1525
板橋,板橋區大豐街１０８號五樓,nan,5/11/2025,1300,37.1,35.04,0.7131,35,五層/五層,土:1 建:1車:0,3房2廳2衛,25.000733,121.461727,5,5,1,3,2,2,0,0,0,2025Q2,30+,2025-05,1534.571603,151.5985913,10,51,158.6265342,180.5416526,277.6243616,4,7,359.9478448,452.3599007,727.8691324,0,2,1042.757565,1331.221545,265.8676751,2,4,371.8615006,548.4340849,180.1746343,2,9,314.9697745,468.3830159,197.0331315,1,3,450.5729159,718.9907087,204.7305463,2,8,403.2257127,583.9853896,494.5331644,1,3,764.0517741,901.7136173,894.4496224,0,2,985.799454,1089.793742,,,,,,,,,,,154.81,1526
板橋,板橋區南雅西路二段２之２號九樓,林園天廈,5/11/2025,2000,30.97,64.58,0.7472,37,"九層,十層/十二層",土:5 建:1車:0,4房2廳2衛,25.008954,121.45322,10,12,0.833333333,4,2,2,0,0,0,2025Q2,30+,2025-05,1282.867819,102.6406766,12,51,241.0105326,276.3319479,483.9972965,1,8,518.0689147,584.3193177,563.4344861,0,2,855.1878155,1193.939928,477.0465605,1,5,630.770919,708.0879125,489.9106828,1,4,623.9823127,758.8262558,322.513651,1,5,621.8627736,737.3984966,402.0067312,1,4,587.250285,701.3491646,457.8437817,1,5,686.5338084,770.67169,74.07563235,1,4,475.7309592,706.0843278,,,,,,,,,,,154.81,1527
板橋,板橋區永豐街５５巷２９弄７號四樓,nan,5/11/2025,1320,49.59,26.62,0.9268,39,四層/五層,土:1 建:1車:0,3房2廳2衛,25.018132,121.472711,4,5,0.8,3,2,2,0,0,0,2025Q2,30+,2025-05,930.4923883,138.7206636,14,85,198.3660621,250.1129211,182.4846561,2,7,342.0134187,557.6069206,406.4976149,1,3,687.8508104,826.1331047,509.7335703,0,8,561.6092025,654.5374915,324.2041278,2,17,491.9022478,573.390733,523.0187478,0,6,617.9226013,654.1064586,489.4134557,1,12,610.9030627,654.6164223,467.6758385,2,5,565.4041389,691.566373,600.7734903,0,4,787.4643128,903.107346,,,,,,,,,,,154.81,1528
板橋,板橋區金門街４７巷５２號六樓,麗池經典,5/11/2025,1634,44.82,36.45,0.5836,20,六層/十一層,土:1 建:1車:1,3房2廳1衛,24.993468,121.433877,6,11,0.545454545,3,2,1,0,0,0,2025Q2,11月20日,2025-05,3858.841134,73.73158099,7,14,89.96980654,166.1325353,342.6687757,1,3,542.1050821,1046.327779,2288.48924,0,0,3021.369029,3511.554458,314.8414708,1,1,1078.196569,1440.910784,1433.507759,0,0,1760.593599,1856.879262,357.5766175,3,4,419.1830597,635.2943442,946.425067,0,1,1555.59958,1748.297185,1240.675257,0,0,2240.490589,2636.888485,2553.840971,0,0,2930.56639,3189.366923,,,,,,,,,,,154.81,1529
板橋,板橋區四川路一段８７巷１３２號四樓,nan,5/11/2025,1146,47.58,24.09,0.9018,34,四層/五層,土:2 建:1車:0,2房2廳2衛,25.006711,121.46084,4,5,0.8,2,2,2,0,0,0,2025Q2,30+,2025-05,921.2393627,53.34248675,23,61,82.67656556,95.49124348,223.5788914,2,7,414.9836985,500.2355789,265.4235666,1,3,660.8557191,895.809538,230.4237632,3,7,356.5978162,470.4984172,121.3027491,3,16,273.1545276,374.0191899,76.22811375,1,6,380.1176243,510.4686144,190.3715583,4,12,198.913861,310.6981379,137.9146827,3,7,296.1874729,419.0518486,238.7440144,2,8,360.8576011,501.2389593,,,,,,,,,,,154.81,1530
板橋,板橋區漢生東路２７０之２號十八樓,國家世紀館,5/11/2025,5488,78.51,72.69,0.6329,18,十八層/二十九層,土:1 建:1車:1,3房2廳2衛,25.012661,121.468548,18,29,0.620689655,3,2,2,0,0,0,2025Q2,11月20日,2025-05,446.8987363,34.52393726,14,66,90.56866057,154.3500011,422.7821552,2,7,521.4214902,648.9652883,439.5152172,2,3,483.5784059,767.8264415,272.352625,2,4,440.3725066,633.805296,198.1734736,3,14,287.344183,380.6974494,689.934764,0,3,784.1303278,894.3845897,198.1734736,4,10,287.344183,369.8486732,198.1734736,1,5,469.8778176,629.2448564,198.1734736,2,6,395.1280969,474.3262135,,,,,,,,,,,154.81,1531
板橋,板橋區懷德街２３３巷３０號四樓,甘霖環翠,5/10/2025,2808,73.54,45.99,0.6046,1,四層/十一層,土:1 建:1車:1,3房2廳2衛,25.028899,121.481484,4,11,0.363636364,3,2,2,0,0,0,2025Q2,0-5,2025-05,2358.528172,82.92136889,9,30,158.7372519,223.284969,407.2891803,1,3,719.4438148,956.1044362,930.4747294,0,1,1289.68319,1592.843098,300.1763213,2,4,485.160367,696.6441578,797.590301,0,4,816.1671245,905.0521366,340.8578306,2,4,543.7750578,719.4768207,400.1522118,2,4,532.9929948,701.062477,850.3441036,0,1,1095.386252,1236.044087,1544.072919,0,0,1958.669267,2134.057873,,,,,,,,,,,154.81,1532
板橋,板橋區大智街７１巷５弄２２號二樓,nan,5/10/2025,1150,48.73,23.6,0.7755,34,二層/五層,土:1 建:1車:0,2房2廳1衛,25.014599,121.453683,2,5,0.4,2,2,1,0,0,0,2025Q2,30+,2025-05,1090.471535,146.3567732,10,45,168.5827769,224.7213762,538.4860458,0,5,548.9901231,627.1911137,879.5022513,0,2,1002.356407,1247.352241,190.8214681,2,5,426.3481717,607.2275851,636.4226966,0,3,827.493327,903.6532582,364.0718566,1,7,562.0677902,644.3504503,491.5781096,1,5,778.5187672,848.4921946,721.5333952,0,3,847.9830246,923.2170013,703.1888295,0,4,816.1187724,885.5756414,,,,,,,,,,,154.81,1533
板橋,板橋區民生路三段１８６號七樓之５,民生新埔,5/10/2025,2283,71.28,32.03,0.5321,12,七層/二十六層,土:2 建:1車:0,3房2廳2衛,25.029283,121.465557,7,26,0.269230769,3,2,2,0,0,0,2025Q2,11月20日,2025-05,1669.101319,240.4265282,21,70,241.7804069,245.8848927,288.8635736,2,5,514.7366141,672.9047054,389.0268975,1,3,564.9396869,984.0569999,285.4235017,2,6,474.7853932,628.01292,588.1401904,0,8,704.0697348,746.1402636,272.6595115,3,10,340.8395193,459.4015619,271.6442603,1,10,496.8382733,589.5580789,515.8468903,0,4,671.1344259,885.4218139,487.1986942,1,2,1006.680048,1284.790549,,,,,,,,,,,154.81,1535
板橋,板橋區三民路二段居仁巷１弄３３號四樓,nan,5/10/2025,744,34.66,21.47,1,47,四層/四層,土:1 建:1車:0,5房2廳2衛,25.013701,121.480236,4,4,1,5,2,2,0,0,0,2025Q2,30+,2025-05,1587.055723,153.868046,14,33,159.4754449,174.728098,377.0847475,2,5,479.7415454,630.6167078,792.7040958,0,1,1343.653373,1525.817662,176.9520256,1,2,778.3831482,1043.55164,278.0299407,3,3,414.8862138,734.7186889,457.1784447,1,3,588.1941784,859.6686307,292.0142222,2,2,712.2998531,1005.380985,523.0793206,0,2,798.5499786,1139.110743,1346.787215,0,0,1491.711325,1559.0802,,,,,,,,,,,154.81,1536
板橋,板橋區新海路１３５巷５號十一樓之１,台北生活家,5/9/2025,625,69.19,9.03,0.5928,31,十一層/十二層,土:1 建:1車:0,1房1衛,25.023267,121.460763,11,12,0.916666667,1,0,1,0,0,0,2025Q2,30+,2025-05,1065.504408,24.27772613,15,83,85.02964998,146.8082664,199.4147963,3,7,293.9781043,509.1330674,691.6952642,0,3,807.0785402,961.7569494,388.9316174,3,8,400.3603331,451.8838932,102.5343662,1,6,409.6629464,504.9392823,95.14549865,2,10,252.1535366,400.7410792,60.05190482,1,8,431.8902573,531.7468545,102.2116993,1,2,598.9569756,824.5163463,564.0273222,0,2,788.3390036,921.2517366,,,,,,,,,,,154.81,1537
板橋,板橋區民權路２１３巷６號七樓,新棧大樓,5/9/2025,1300,46.26,28.1,0.6567,28,七層/七層,土:1 建:1車:0,3房3廳2衛,25.015106,121.4574,7,7,1,3,3,2,0,0,0,2025Q2,21-30,2025-05,720.9802043,77.56339176,14,66,177.0707686,214.3692458,339.8135937,2,5,470.8307455,647.0178266,626.9181154,0,3,722.108257,1030.017098,330.0278012,1,7,467.5417743,543.5601771,536.5447518,0,14,581.7878997,607.8212337,349.8800495,2,6,479.6232029,541.2727817,411.4627469,1,12,568.4017387,627.0357232,607.7342518,0,6,635.24119,699.5974758,552.0009731,0,8,615.2478141,677.0679674,,,,,,,,,,,154.81,1538
板橋,板橋區館前西路２７５號十四樓之３,揚昇河畔,5/9/2025,2100,58.1,36.15,0.7119,22,十四層/二十一層,土:1 建:1車:0,3房2廳2衛,25.008427,121.452829,14,21,0.666666667,3,2,2,0,0,0,2025Q2,21-30,2025-05,1345.369312,168.5195834,12,48,268.406338,310.954026,476.9310778,1,8,526.6638656,579.1150234,596.5309618,0,2,871.0551402,1227.48991,547.6118933,0,5,649.6738064,741.2961925,547.0653075,0,4,663.2926141,770.8791848,392.9443706,1,5,651.7421356,777.790875,401.8315649,1,4,611.2225248,720.4538424,504.5421816,0,5,728.7238492,800.4084144,43.92338881,1,3,491.2911383,737.5318647,,,,,,,,,,,154.81,1539
板橋,板橋區自強新村６２之１號三樓,nan,5/8/2025,850,34.48,24.65,1,47,"三層,陽台/五層",土:1 建:1車:0,3房2廳1衛,25.013327,121.454708,,5,,3,2,1,0,0,0,2025Q2,30+,2025-05,992.6461541,160.6750026,14,57,212.4634128,258.5929022,375.6635482,2,5,482.6462419,594.8088498,704.3826339,0,2,884.3968688,1143.502641,166.2324959,2,5,425.0992685,603.3004277,462.2582664,1,10,695.1934008,781.0387382,205.3169404,1,7,537.0531225,623.087883,592.034734,0,8,699.6487425,731.6417373,546.4776259,0,5,686.0737387,772.7380134,579.586677,0,6,672.6211432,746.587667,,,,,,,,,,,154.81,1540
板橋,板橋區重慶路１２巷８號三樓,nan,5/8/2025,450,18.41,24.45,0.9456,50,三層/四層,土:1 建:1車:0,3房2廳1衛,25.007687,121.460433,3,4,0.75,3,2,1,0,0,0,2025Q2,30+,2025-05,842.1155213,51.5025918,26,62,58.96133211,93.17657937,339.5866736,2,6,455.5359459,514.8668961,178.2032378,1,4,618.1652823,848.6170069,295.5047453,3,6,406.9408686,485.7968904,82.4754869,4,15,185.6846683,314.3394377,167.4874682,3,6,347.5258326,504.3719258,74.82099144,4,12,84.13376459,242.5617875,73.68477782,4,7,208.5825288,361.7527999,135.9238597,2,8,276.5032727,419.8222149,,,,,,,,,,,154.81,1541
板橋,板橋區金門街３１巷４２號二樓之一,金門花園,5/8/2025,860,58.46,14.71,0.5996,26,二層/十三層,土:1 建:1車:0,1房1廳1衛,24.993521,121.433991,2,13,0.153846154,1,1,1,0,0,0,2025Q2,21-30,2025-05,3846.115688,81.10200216,7,14,97.01107237,174.7788567,343.2516508,1,3,549.596473,1046.142012,2275.595635,0,0,3008.560194,3498.755788,324.1533634,1,1,1081.32181,1438.096664,1420.645255,0,0,1748.005272,1844.33996,366.935648,3,4,430.7592965,646.4129971,957.1353547,0,1,1550.872017,1740.676987,1252.398615,0,0,2235.862873,2628.965785,2541.262843,0,0,2917.806577,3176.59085,,,,,,,,,,,154.81,1542
板橋,板橋區篤行路一段１０之２號五樓,麗池花園廣場,5/8/2025,1700,33.42,50.87,0.6067,18,五層/十三層,土:4 建:1車:1,3房2廳2衛,24.995653,121.431726,5,13,0.384615385,3,2,2,0,0,0,2025Q2,11月20日,2025-05,3899.818481,245.9247324,6,12,274.5263852,319.2319527,77.95396139,1,3,559.9136904,1086.326587,2407.424742,0,0,3095.085972,3577.071925,554.880715,0,1,1281.528478,1651.010907,1572.959638,0,0,1927.948505,2029.102508,426.9628649,2,3,481.6064732,737.7151655,1099.27133,0,0,1728.040346,1935.63811,1337.934089,0,0,2332.540616,2720.772277,2583.240119,0,0,2985.216645,3244.618634,,,,,,,,,,,154.81,1543
板橋,板橋區篤行路二段７７巷２號,nan,5/8/2025,600,36.06,16.64,0.7879,27,一層/五層,土:1 建:1車:0,1房1廳1衛,24.991762,121.431945,1,5,0.2,1,1,1,0,0,0,2025Q2,21-30,2025-05,4128.597189,60.70592834,11,19,115.2335737,156.6400564,276.5764815,3,3,421.7772309,1063.318255,2545.36241,0,0,3286.113546,3777.47108,145.8577205,1,2,998.9649097,1477.461007,1688.452383,0,0,2001.869748,2095.569276,169.6605581,3,5,220.4240605,415.7931749,691.1954387,0,1,1626.793682,1877.919928,972.0561038,0,1,2325.048667,2793.978044,2825.066363,0,0,3198.834897,3457.486244,,,,,,,,,,,154.81,1544
板橋,板橋區民生路二段１６之３號十五樓,nan,5/7/2025,2400,49.73,48.26,0.5162,28,十五層/二十四層,土:1 建:1車:1,4房2廳2衛,25.022361,121.469001,15,24,0.625,4,2,2,0,0,0,2025Q2,21-30,2025-05,1004.250965,0,29,77,13.70116296,52.49853235,450.5268964,1,6,597.472379,665.0697768,216.3946175,2,5,512.3051062,671.9898994,235.1167685,3,8,255.4282798,372.2099563,181.0090668,4,13,215.9950235,295.2109801,181.0090668,3,9,263.7774955,423.2277267,177.3178614,5,12,192.8260762,235.5957101,166.3208263,1,6,546.5979268,707.7711192,93.56278251,1,2,704.1796291,838.1690887,,,,,,,,,,,154.81,1545
板橋,板橋區大智街７１巷８弄３號,nan,5/7/2025,900,36.6,24.59,1,50,一層/四層,土:1 建:1車:0,3房1廳1衛,25.015231,121.453129,1,4,0.25,3,1,1,0,0,0,2025Q2,30+,2025-05,1150.432697,59.08605739,11,40,83.63583147,178.295467,464.8189197,1,6,581.694389,651.7916742,969.1362424,0,1,1069.880938,1304.009476,110.5555021,2,5,411.7977619,617.5540633,726.0762988,0,2,893.2755572,966.6734359,449.1771546,1,7,575.4037226,637.5410487,461.3666407,1,1,826.2968284,912.9775546,811.1029796,0,2,933.4639536,1004.114215,772.1030769,0,3,894.0106077,961.7890732,,,,,,,,,,,154.81,1546
板橋,板橋區雙十路三段１６號十樓,捷運皇家,5/7/2025,3120,67.48,46.23,0.6055,24,十層/十二層,土:1 建:1車:1,3房2廳1衛,25.030567,121.471637,10,12,0.833333333,3,2,1,0,0,0,2025Q2,21-30,2025-05,1946.202075,118.6261424,19,65,159.6434927,190.777182,246.2631772,2,4,408.3550684,577.4628081,130.9980156,1,3,538.6187978,1045.690093,404.7160464,1,8,481.6059269,606.1074532,148.1267965,4,6,235.3469774,397.3613718,91.86746901,3,8,157.3281405,349.4361139,47.71095912,3,8,173.687818,363.4454321,177.9268676,2,3,494.9920804,869.3351675,1031.7722,0,0,1365.202279,1600.94463,,,,,,,,,,,154.81,1547
板橋,板橋區中山路二段４４３巷７０號三樓,nan,5/7/2025,1700,51.06,33.29,0.7785,36,三層/七層,土:2 建:1車:0,3房2廳2衛,25.022035,121.481078,3,7,0.428571429,3,2,2,0,0,0,2025Q2,30+,2025-05,1878.703268,101.2389501,11,40,140.4535947,160.0044885,611.428186,0,6,684.8312135,733.3090533,1210.872575,0,0,1248.877433,1406.481401,555.1654207,0,5,767.6677697,850.5760329,463.6635887,1,4,681.5749441,814.5670817,268.4197572,3,5,362.3632279,455.9105613,625.2861861,0,2,771.9999284,888.4781815,601.6068507,0,2,796.761561,1003.694786,1285.674032,0,0,1643.805496,1791.564628,,,,,,,,,,,154.81,1548
板橋,板橋區中正路２５０巷８９號四樓,nan,5/6/2025,1170,34.1,34.31,0.8148,45,四層/四層,土:4 建:1車:0,3房1廳1衛,25.020021,121.459229,4,4,1,3,1,1,0,0,0,2025Q2,30+,2025-05,828.4603632,105.2073255,19,76,183.7912837,217.0215859,269.6790552,1,8,481.4353947,614.8705991,769.5793623,0,2,851.9083432,979.688729,231.5259146,3,11,375.3898536,491.3156947,274.2120861,2,11,448.8057944,576.1016604,227.168473,4,10,375.3723815,427.0859052,374.7074623,2,9,528.3445221,623.824897,484.8081377,1,4,710.8545358,835.2842164,767.0454594,0,5,809.9431098,861.1474332,,,,,,,,,,,154.81,1549
板橋,板橋區中山路二段４１６巷５４弄１４號四樓,nan,5/6/2025,1050,49.31,21.3,0.8653,35,四層/五層,土:1 建:1車:0,2房1廳1衛,25.019401,121.482225,4,5,0.8,2,1,1,0,0,0,2025Q2,30+,2025-05,1873.826573,129.7304789,15,37,164.3951898,195.2322473,309.2433316,1,4,484.5595153,656.4633355,1129.331803,0,0,1382.099288,1531.702337,558.5916678,0,2,860.2906435,1013.692504,310.2948411,2,3,585.8525661,813.8097531,110.7756957,3,5,256.1732893,482.7258205,449.0246682,1,2,766.6662946,996.1979312,511.8780282,0,2,836.5875459,1111.580519,1425.887413,0,0,1679.685421,1801.94287,,,,,,,,,,,154.81,1550
板橋,板橋區復興街９６號二樓,nan,5/6/2025,1095,53.12,20.62,1,52,"二層,平台/四層",土:1 建:1車:0,2房2廳1衛,25.017647,121.459727,,4,,2,2,1,0,0,0,2025Q2,30+,2025-05,607.922869,102.6659881,16,76,130.0977473,202.7492586,537.6383481,0,6,614.6679942,676.3592375,534.8147475,0,2,724.5331648,894.8351863,168.1488574,1,10,442.8887107,549.1583221,202.0448455,1,16,426.3806645,471.2478283,123.1889867,1,10,468.2954713,570.6706857,399.547249,1,12,492.214799,541.0263709,538.548574,0,7,665.6589229,748.889235,538.548574,0,7,569.0308066,689.5622945,,,,,,,,,,,154.81,1551
板橋,板橋區自強新村７１號二樓,nan,5/6/2025,1351,47.93,28.19,0.8569,50,二層/四層,土:1 建:1車:0,3房2廳1衛,25.013238,121.454217,2,4,0.5,3,2,1,0,0,0,2025Q2,30+,2025-05,1042.917171,195.4474789,12,56,214.6176663,255.6985828,410.839717,2,5,493.2119352,591.7420635,726.3115789,0,2,925.2971161,1176.195696,203.01796,2,5,443.2214157,625.7523596,490.8074578,1,9,721.9179308,816.0024847,203.5878243,1,7,533.9689373,638.3040005,613.4213787,0,8,716.8982933,753.3135093,567.9555351,0,5,720.6552723,809.6441528,559.2035688,0,6,689.8276891,773.6283766,,,,,,,,,,,154.81,1552
板橋,板橋區重慶路１２巷１２號四樓,nan,5/6/2025,1400,58.11,24.09,1,50,四層/四層,土:1 建:1車:0,2房2廳1衛,25.007749,121.460513,4,4,1,2,2,1,0,0,0,2025Q2,30+,2025-05,832.1778608,42.33143922,26,62,61.29875245,91.84734833,343.4345082,2,6,455.2665374,514.0925066,184.1290476,1,4,620.4835614,845.9408884,305.2086113,3,6,410.5890928,488.8093777,80.45963923,4,15,188.6767047,311.8983476,167.18716,3,6,341.3569897,500.9268004,73.42302866,4,12,83.29052372,241.8564868,63.77660804,4,7,203.383124,358.7894988,127.1365116,2,8,271.388488,416.4662022,,,,,,,,,,,154.81,1553
